ID,length
134456,547
134457,1196
134458,105
134459,532
134460,695
134461,409
134462,1251
134463,1018
134464,2762
134465,1135
134466,632
134467,3515
134468,534
134469,743
134470,809
134471,803
134472,47
134473,345
134474,194
134475,496
134476,2014
134477,2674
134478,239
134479,1023
134480,547
134481,969
134482,1146
134483,775
134484,649
134485,1293
134486,973
134487,700
134488,809
134489,831
134490,1473
134491,813
134492,375
134493,864
134494,2377
134495,929
134496,1416
134497,917
134498,969
134499,729
134500,371
134501,363
134502,759
134503,1137
134504,896
134505,644
134506,811
134507,931
134508,1140
134509,207
134510,384
134511,344
134512,686
134513,196
134514,1087
134515,684
134516,332
134517,940
134518,2617
134519,596
134520,380
134521,399
134522,626
134523,1382
134524,642
134525,199
134526,901
134527,1763
134528,1393
134529,416
134530,918
134531,364
134532,634
134533,432
134534,922
134535,5589
134536,225
134537,268
134538,141
134539,696
134540,463
134541,406
134542,508
134543,689
134544,1084
134545,1717
134546,491
134547,664
134548,1142
134549,612
134550,179
134551,699
134552,162
134553,679
134554,1212
134555,737
134556,1586
134557,612
134558,311
134559,719
134560,68
134561,253
134562,7
134563,20
134564,65
134565,7
134566,19
134567,65
134568,65
134569,65
134570,65
134571,14
134572,65
134573,65
134574,14
134575,65
134576,14
134577,26
134578,65
134579,65
134580,443
134581,65
134582,65
134583,65
134584,26
134585,21
134586,7
134587,65
134588,7
134589,65
134590,7
134591,65
134592,14
134593,7
134594,65
134595,65
134596,24
134597,21
134598,14
134599,65
134600,65
134601,65
134602,19
134603,28
134604,14
134605,7
134606,65
134607,25
134608,14
134609,65
134610,65
134611,65
134612,13
134613,65
134614,21
134615,7
134616,25
134617,65
134618,65
134619,7
134620,65
134621,14
134622,7
134623,65
134624,14
134625,14
134626,65
134627,65
134628,914
134629,7
134630,7
134631,65
134632,7
134633,1279
134634,65
134635,1279
134636,24
134637,65
134638,65
134639,539
134640,65
134641,14
134642,65
134643,65
134644,65
134645,65
134646,65
134647,65
134648,65
134649,65
134650,65
134651,28
134652,7
134653,65
134654,65
134655,65
134656,65
134657,7
134658,65
134659,14
134660,65
134661,65
134662,65
134663,65
134664,21
134665,24
134666,26
134667,14
134668,65
134669,17
134670,349
134671,619
134672,2060
134673,1044
134674,500
134675,864
134676,1130
134677,255
134678,174
134679,1346
134680,1071
134681,413
134682,538
134683,209
134684,617
134685,605
134686,307
134687,739
134688,1357
134689,652
134690,1446
134691,453
134692,1096
134693,892
134694,7
134695,981
134696,702
134697,183
134698,844
134699,229
134700,933
134701,430
134702,451
134703,604
134704,65
134705,853
134706,17
134707,1690
134708,456
134709,884
134710,1835
134711,431
134712,553
134713,522
134714,650
134715,1383
134716,474
134717,65
134718,1116
134719,1821
134720,2538
134721,886
134722,3645
134723,3229
134724,756
134725,566
134726,1264
134727,250
134728,870
134729,29
134730,535
134731,336
134732,824
134733,232
134734,534
134735,528
134736,2904
134737,394
134738,364
134739,343
134740,263
134741,220
134742,554
134743,511
134744,261
134745,1342
134746,750
134747,611
134748,1506
134749,442
134750,250
134751,1718
134752,623
134753,246
134754,280
134755,220
134756,474
134757,208
134758,773
134759,1452
134760,249
134761,326
134762,755
134763,263
134764,254
134765,255
134766,579
134767,226
134768,222
134769,564
134770,1344
134771,1344
134772,528
134773,566
134774,454
134775,508
134776,367
134777,989
134778,1148
134779,378
134780,573
134781,1568
134782,1719
134783,332
134784,671
134785,2700
134786,744
134787,1036
134788,1718
134789,1030
134790,767
134791,789
134792,1143
134793,2110
134794,710
134795,600
134796,2742
134797,3660
134798,1603
134799,785
134800,1040
134801,1347
134802,1419
134803,1068
134804,2639
134805,4557
134806,279
134807,534
134808,878
134809,1744
134810,2960
134811,735
134812,1123
134813,365
134814,628
134815,1064
134816,6079
134817,2503
134818,918
134819,1666
134820,1255
134821,2277
134822,785
134823,1179
134824,925
134825,1731
134826,1194
134827,1132
134828,1048
134829,1133
134830,1202
134831,4339
134832,628
134833,610
134834,2402
134835,438
134836,1304
134837,1037
134838,1232
134839,379
134840,1330
134841,2736
134842,3062
134843,1195
134844,1112
134845,1456
134846,6562
134847,1833
134848,1091
134849,557
134850,1190
134851,523
134852,1902
134853,1184
134854,774
134855,1534
134856,900
134857,1359
134858,4223
134859,400
134860,740
134861,1005
134862,893
134863,667
134864,1673
134865,692
134866,1009
134867,286
134868,837
134869,1072
134870,770
134871,1986
134872,715
134873,983
134874,2651
134875,1011
134876,496
134877,1051
134878,735
134879,1010
134880,3036
134881,1250
134882,1166
134883,1549
134884,2395
134885,1459
134886,481
134887,1037
134888,192
134889,1430
134890,21
134891,165
134892,123
134893,4028
134894,260
134895,468
134896,281
134897,92
134898,72
134899,114
134900,121
134901,97
134902,149
134903,131
134904,134
134905,62
134906,461
134907,520
134908,142
134909,297
134910,81
134911,826
134912,48
134913,89
134914,595
134915,65
134916,209
134917,120
134918,262
134919,88
134920,154
134921,150
134922,106
134923,149
134924,97
134925,148
134926,87
134927,106
134928,95
134929,148
134930,146
134931,146
134932,64
134933,106
134934,110
134935,162
134936,506
134937,546
134938,94
134939,26
134940,112
134941,552
134942,10
134943,319
134944,483
134945,123
134946,384
134947,106
134948,345
134949,31
134950,122
134951,88
134952,64
134953,1108
134954,496
134955,159
134956,673
134957,1980
134958,392
134959,53
134960,76
134961,101
134962,39
134963,156
134964,116
134965,65
134966,435
134967,98
134968,219
134969,579
134970,138
134971,624
134972,144
134973,1018
134974,85
134975,252
134976,61
134977,88
134978,12
134979,687
134980,1474
134981,639
134982,2896
134983,236
134984,1954
134985,288
134986,65
134987,865
134988,872
134989,397
134990,404
134991,295
134992,1073
134993,287
134994,453
134995,471
134996,492
134997,461
134998,386
134999,109
135000,124
135001,335
135002,200
135003,142
135004,228
135005,136
135006,269
135007,846
135008,184
135009,2354
135010,381
135011,180
135012,1595
135013,197
135014,480
135015,295
135016,160
135017,15
135018,127
135019,404
135020,206
135021,1267
135022,224
135023,277
135024,178
135025,65
135026,328
135027,33
135028,337
135029,554
135030,231
135031,143
135032,149
135033,105
135034,264
135035,153
135036,133
135037,281
135038,1386
135039,723
135040,434
135041,480
135042,353
135043,109
135044,25
135045,149
135046,273
135047,301
135048,38
135049,309
135050,774
135051,177
135052,391
135053,245
135054,130
135055,95
135056,187
135057,81
135058,56
135059,257
135060,645
135061,1447
135062,193
135063,108
135064,73
135065,369
135066,135
135067,664
135068,100
135069,132
135070,115
135071,108
135072,149
135073,183
135074,659
135075,165
135076,49
135077,120
135078,133
135079,91
135080,210
135081,2447
135082,169
135083,1491
135084,193
135085,494
135086,26
135087,178
135088,140
135089,171
135090,105
135091,589
135092,7549
135093,310
135094,323
135095,307
135096,9064
135097,6302
135098,257
135099,198
135100,327
135101,300
135102,2578
135103,232
135104,71
135105,125
135106,295
135107,187
135108,107
135109,286
135110,218
135111,453
135112,2400
135113,783
135114,392
135115,175
135116,1765
135117,375
135118,365
135119,606
135120,219
135121,510
135122,1502
135123,1243
135124,531
135125,239
135126,242
135127,527
135128,2092
135129,409
135130,398
135131,466
135132,478
135133,285
135134,521
135135,967
135136,1257
135137,719
135138,686
135139,353
135140,186
135141,1434
135142,705
135143,2028
135144,1477
135145,403
135146,1825
135147,1476
135148,1848
135149,1476
135150,301
135151,2133
135152,575
135153,1478
135154,1480
135155,1098
135156,2257
135157,338
135158,1074
135159,1477
135160,303
135161,1480
135162,1478
135163,1109
135164,1476
135165,1476
135166,849
135167,1480
135168,198
135169,934
135170,371
135171,2091
135172,636
135173,2155
135174,624
135175,392
135176,378
135177,333
135178,375
135179,1646
135180,349
135181,438
135182,438
135183,1166
135184,1139
135185,829
135186,1842
135187,708
135188,575
135189,955
135190,439
135191,219
135192,776
135193,628
135194,1263
135195,326
135196,710
135197,2716
135198,732
135199,462
135200,558
135201,1533
135202,2083
135203,757
135204,1075
135205,662
135206,254
135207,602
135208,640
135209,2218
135210,903
135211,826
135212,824
135213,2005
135214,5885
135215,1246
135216,2401
135217,1110
135218,2116
135219,2663
135220,1515
135221,1506
135222,340
135223,1248
135224,797
135225,1279
135226,2557
135227,514
135228,3810
135229,903
135230,1521
135231,1723
135232,1120
135233,1673
135234,1391
135235,491
135236,3820
135237,458
135238,634
135239,708
135240,1591
135241,982
135242,828
135243,1075
135244,683
135245,287
135246,647
135247,648
135248,259
135249,630
135250,679
135251,785
135252,719
135253,597
135254,624
135255,755
135256,313
135257,1316
135258,1162
135259,930
135260,982
135261,2547
135262,1049
135263,1638
135264,606
135265,1025
135266,668
135267,735
135268,748
135269,1073
135270,711
135271,524
135272,1414
135273,1046
135274,1074
135275,817
135276,704
135277,212
135278,494
135279,841
135280,231
135281,1241
135282,213
135283,252
135284,4101
135285,670
135286,652
135287,224
135288,1113
135289,1394
135290,1804
135291,1384
135292,2488
135293,1377
135294,733
135295,621
135296,575
135297,849
135298,1264
135299,1565
135300,270
135301,190
135302,896
135303,830
135304,2016
135305,685
135306,1065
135307,3452
135308,2344
135309,1845
135310,1107
135311,391
135312,460
135313,405
135314,793
135315,1070
135316,2899
135317,2089
135318,759
135319,615
135320,1292
135321,484
135322,1113
135323,1445
135324,715
135325,1249
135326,258
135327,947
135328,997
135329,477
135330,599
135331,722
135332,767
135333,577
135334,764
135335,607
135336,919
135337,533
135338,1110
135339,619
135340,1233
135341,1088
135342,606
135343,684
135344,1128
135345,591
135346,855
135347,1418
135348,240
135349,893
135350,676
135351,313
135352,761
135353,1182
135354,302
135355,365
135356,932
135357,615
135358,1571
135359,722
135360,842
135361,1317
135362,710
135363,603
135364,662
135365,814
135366,475
135367,528
135368,621
135369,445
135370,374
135371,230
135372,1480
135373,1480
135374,349
135375,327
135376,890
135377,415
135378,1480
135379,1480
135380,688
135381,1799
135382,416
135383,319
135384,672
135385,1340
135386,1799
135387,1064
135388,1799
135389,1480
135390,765
135391,945
135392,275
135393,597
135394,663
135395,1769
135396,164
135397,1480
135398,731
135399,1202
135400,3136
135401,4856
135402,1683
135403,1866
135404,455
135405,732
135406,1391
135407,787
135408,351
135409,560
135410,504
135411,831
135412,226
135413,878
135414,742
135415,780
135416,586
135417,458
135418,1164
135419,420
135420,1561
135421,514
135422,1873
135423,636
135424,512
135425,475
135426,2209
135427,606
135428,792
135429,1059
135430,636
135431,222
135432,274
135433,423
135434,1176
135435,381
135436,621
135437,307
135438,391
135439,213
135440,455
135441,1299
135442,436
135443,270
135444,419
135445,570
135446,597
135447,525
135448,695
135449,397
135450,529
135451,130
135452,608
135453,389
135454,258
135455,285
135456,289
135457,993
135458,403
135459,393
135460,431
135461,902
135462,914
135463,912
135464,366
135465,233
135466,429
135467,481
135468,626
135469,1024
135470,920
135471,379
135472,242
135473,273
135474,215
135475,2577
135476,420
135477,1531
135478,1092
135479,512
135480,502
135481,213
135482,318
135483,621
135484,1182
135485,873
135486,2289
135487,339
135488,553
135489,468
135490,618
135491,628
135492,417
135493,365
135494,957
135495,1827
135496,241
135497,830
135498,1754
135499,473
135500,1559
135501,544
135502,434
135503,574
135504,497
135505,334
135506,366
135507,625
135508,723
135509,1166
135510,899
135511,572
135512,2069
135513,1740
135514,1074
135515,413
135516,398
135517,696
135518,238
135519,374
135520,1185
135521,368
135522,539
135523,301
135524,1479
135525,591
135526,723
135527,618
135528,1013
135529,432
135530,923
135531,578
135532,1737
135533,1597
135534,611
135535,207
135536,1491
135537,978
135538,767
135539,676
135540,357
135541,817
135542,719
135543,430
135544,422
135545,428
135546,1386
135547,204
135548,1611
135549,448
135550,236
135551,799
135552,425
135553,260
135554,507
135555,744
135556,3168
135557,996
135558,2150
135559,1595
135560,371
135561,678
135562,1142
135563,594
135564,621
135565,207
135566,317
135567,1464
135568,223
135569,620
135570,305
135571,799
135572,1322
135573,225
135574,365
135575,556
135576,871
135577,733
135578,1048
135579,234
135580,250
135581,440
135582,259
135583,556
135584,514
135585,452
135586,460
135587,2600
135588,1617
135589,583
135590,1383
135591,264
135592,1200
135593,1603
135594,1562
135595,2048
135596,1586
135597,1991
135598,892
135599,1200
135600,482
135601,542
135602,786
135603,2593
135604,372
135605,1311
135606,343
135607,447
135608,814
135609,417
135610,1491
135611,417
135612,2035
135613,1845
135614,1845
135615,1171
135616,2000
135617,1888
135618,2000
135619,2362
135620,1083
135621,299
135622,343
135623,1076
135624,2486
135625,1721
135626,1103
135627,1707
135628,1348
135629,289
135630,394
135631,898
135632,1466
135633,388
135634,1958
135635,1842
135636,1057
135637,1234
135638,960
135639,753
135640,1511
135641,912
135642,1486
135643,1707
135644,677
135645,1732
135646,2362
135647,479
135648,1327
135649,3225
135650,739
135651,351
135652,303
135653,603
135654,786
135655,765
135656,544
135657,525
135658,382
135659,328
135660,584
135661,2119
135662,299
135663,2813
135664,394
135665,372
135666,856
135667,426
135668,274
135669,1845
135670,387
135671,2593
135672,328
135673,867
135674,1010
135675,1810
135676,323
135677,396
135678,867
135679,945
135680,542
135681,951
135682,1845
135683,1156
135684,3140
135685,738
135686,607
135687,1288
135688,1357
135689,422
135690,1357
135691,544
135692,387
135693,1652
135694,514
135695,727
135696,1357
135697,544
135698,851
135699,740
135700,597
135701,387
135702,367
135703,362
135704,625
135705,531
135706,766
135707,215
135708,799
135709,401
135710,309
135711,379
135712,191
135713,1019
135714,1312
135715,971
135716,198
135717,205
135718,448
135719,531
135720,497
135721,374
135722,1002
135723,909
135724,559
135725,495
135726,712
135727,366
135728,1014
135729,1056
135730,394
135731,405
135732,694
135733,1649
135734,211
135735,947
135736,239
135737,1274
135738,566
135739,839
135740,565
135741,198
135742,343
135743,226
135744,653
135745,609
135746,628
135747,800
135748,484
135749,789
135750,772
135751,570
135752,619
135753,744
135754,1364
135755,521
135756,434
135757,819
135758,254
135759,995
135760,663
135761,228
135762,373
135763,213
135764,498
135765,283
135766,447
135767,555
135768,882
135769,468
135770,1243
135771,798
135772,436
135773,1073
135774,218
135775,206
135776,856
135777,730
135778,567
135779,445
135780,460
135781,1067
135782,1241
135783,215
135784,460
135785,527
135786,1647
135787,270
135788,587
135789,334
135790,840
135791,212
135792,1181
135793,2083
135794,1655
135795,1237
135796,814
135797,1100
135798,2886
135799,1612
135800,129
135801,1602
135802,910
135803,927
135804,1477
135805,1086
135806,1853
135807,1589
135808,1442
135809,1228
135810,476
135811,1549
135812,373
135813,566
135814,396
135815,1904
135816,876
135817,270
135818,944
135819,1814
135820,723
135821,171
135822,324
135823,558
135824,2937
135825,542
135826,566
135827,782
135828,1206
135829,2201
135830,394
135831,1838
135832,299
135833,1249
135834,792
135835,415
135836,786
135837,565
135838,677
135839,1171
135840,1614
135841,572
135842,769
135843,1916
135844,426
135845,199
135846,2000
135847,1057
135848,565
135849,506
135850,1234
135851,339
135852,530
135853,3236
135854,2455
135855,1951
135856,1554
135857,523
135858,1355
135859,1487
135860,974
135861,1355
135862,676
135863,505
135864,482
135865,3293
135866,1515
135867,945
135868,1129
135869,186
135870,482
135871,525
135872,731
135873,1845
135874,2593
135875,253
135876,603
135877,1810
135878,603
135879,330
135880,867
135881,417
135882,1472
135883,346
135884,313
135885,991
135886,166
135887,2595
135888,174
135889,388
135890,321
135891,208
135892,518
135893,2024
135894,223
135895,1244
135896,2267
135897,841
135898,1069
135899,866
135900,467
135901,433
135902,261
135903,575
135904,756
135905,327
135906,2508
135907,1577
135908,2035
135909,412
135910,678
135911,825
135912,1024
135913,422
135914,240
135915,833
135916,1372
135917,337
135918,272
135919,1113
135920,301
135921,207
135922,2255
135923,2342
135924,1115
135925,568
135926,377
135927,778
135928,396
135929,639
135930,1016
135931,169
135932,746
135933,628
135934,357
135935,2006
135936,1257
135937,485
135938,1107
135939,1023
135940,406
135941,273
135942,1185
135943,835
135944,528
135945,485
135946,610
135947,485
135948,355
135949,336
135950,311
135951,1970
135952,813
135953,2563
135954,3986
135955,186
135956,220
135957,1986
135958,804
135959,397
135960,769
135961,526
135962,866
135963,573
135964,1427
135965,786
135966,833
135967,452
135968,835
135969,727
135970,507
135971,160
135972,878
135973,290
135974,907
135975,687
135976,459
135977,508
135978,188
135979,307
135980,550
135981,1460
135982,2844
135983,351
135984,446
135985,338
135986,445
135987,1235
135988,995
135989,3551
135990,4327
135991,470
135992,854
135993,1500
135994,695
135995,408
135996,335
135997,222
135998,248
135999,227
136000,919
136001,1032
136002,241
136003,836
136004,2299
136005,1593
136006,451
136007,498
136008,194
136009,1368
136010,517
136011,504
136012,335
136013,593
136014,1403
136015,2716
136016,257
136017,496
136018,394
136019,773
136020,627
136021,335
136022,328
136023,674
136024,189
136025,367
136026,2300
136027,364
136028,993
136029,531
136030,692
136031,435
136032,599
136033,473
136034,1161
136035,460
136036,992
136037,1152
136038,472
136039,548
136040,323
136041,236
136042,1225
136043,1186
136044,443
136045,201
136046,451
136047,948
136048,340
136049,279
136050,497
136051,1279
136052,401
136053,567
136054,521
136055,621
136056,198
136057,457
136058,849
136059,310
136060,1167
136061,747
136062,978
136063,434
136064,1101
136065,1154
136066,457
136067,1089
136068,565
136069,821
136070,203
136071,1448
136072,665
136073,349
136074,405
136075,353
136076,451
136077,510
136078,786
136079,288
136080,407
136081,530
136082,1400
136083,278
136084,299
136085,761
136086,1202
136087,1156
136088,605
136089,448
136090,347
136091,717
136092,937
136093,1894
136094,767
136095,629
136096,1579
136097,1180
136098,809
136099,1168
136100,2474
136101,981
136102,1791
136103,2064
136104,754
136105,487
136106,724
136107,524
136108,808
136109,1272
136110,3034
136111,1052
136112,532
136113,472
136114,429
136115,661
136116,552
136117,1103
136118,259
136119,979
136120,744
136121,413
136122,1172
136123,2024
136124,729
136125,1096
136126,2323
136127,2424
136128,1454
136129,492
136130,919
136131,681
136132,221
136133,494
136134,645
136135,423
136136,462
136137,188
136138,1529
136139,1099
136140,1745
136141,1249
136142,917
136143,1305
136144,1131
136145,667
136146,426
136147,3665
136148,781
136149,537
136150,615
136151,1638
136152,1436
136153,822
136154,2413
136155,1656
136156,589
136157,2883
136158,327
136159,2007
136160,732
136161,403
136162,2480
136163,483
136164,445
136165,1110
136166,2025
136167,432
136168,429
136169,454
136170,932
136171,740
136172,521
136173,1150
136174,302
136175,871
136176,766
136177,923
136178,1263
136179,958
136180,364
136181,330
136182,419
136183,432
136184,1489
136185,471
136186,1140
136187,607
136188,1722
136189,352
136190,1473
136191,815
136192,1129
136193,170
136194,1851
136195,703
136196,958
136197,1378
136198,449
136199,3628
136200,726
136201,760
136202,752
136203,1101
136204,1052
136205,676
136206,892
136207,2435
136208,2120
136209,1603
136210,994
136211,271
136212,672
136213,354
136214,402
136215,873
136216,571
136217,477
136218,778
136219,911
136220,460
136221,115
136222,647
136223,221
136224,339
136225,943
136226,338
136227,1602
136228,782
136229,212
136230,410
136231,657
136232,301
136233,386
136234,218
136235,544
136236,1022
136237,823
136238,174
136239,502
136240,963
136241,405
136242,614
136243,743
136244,604
136245,975
136246,1032
136247,341
136248,2695
136249,302
136250,303
136251,668
136252,188
136253,334
136254,3148
136255,1074
136256,1214
136257,321
136258,186
136259,1132
136260,343
136261,576
136262,370
136263,1572
136264,223
136265,776
136266,1995
136267,1508
136268,561
136269,276
136270,354
136271,348
136272,672
136273,463
136274,184
136275,844
136276,1185
136277,217
136278,928
136279,278
136280,1150
136281,1603
136282,927
136283,166
136284,221
136285,312
136286,626
136287,752
136288,248
136289,959
136290,1026
136291,615
136292,341
136293,321
136294,435
136295,710
136296,277
136297,1245
136298,201
136299,201
136300,719
136301,728
136302,582
136303,919
136304,1645
136305,1121
136306,199
136307,251
136308,239
136309,324
136310,505
136311,591
136312,602
136313,245
136314,971
136315,474
136316,322
136317,1432
136318,1532
136319,3639
136320,437
136321,650
136322,850
136323,913
136324,331
136325,1490
136326,504
136327,829
136328,186
136329,457
136330,579
136331,581
136332,992
136333,1266
136334,2744
136335,731
136336,499
136337,224
136338,469
136339,1096
136340,636
136341,561
136342,474
136343,255
136344,1438
136345,1037
136346,846
136347,1355
136348,1605
136349,2244
136350,598
136351,875
136352,729
136353,404
136354,706
136355,231
136356,717
136357,630
136358,609
136359,318
136360,560
136361,890
136362,371
136363,3649
136364,500
136365,2951
136366,489
136367,554
136368,1118
136369,1964
136370,280
136371,217
136372,597
136373,491
136374,589
136375,245
136376,406
136377,1217
136378,179
136379,282
136380,901
136381,635
136382,837
136383,867
136384,503
136385,473
136386,1093
136387,795
136388,728
136389,348
136390,479
136391,389
136392,217
136393,1072
136394,475
136395,213
136396,541
136397,530
136398,789
136399,1324
136400,964
136401,1066
136402,630
136403,871
136404,605
136405,423
136406,410
136407,384
136408,494
136409,633
136410,436
136411,583
136412,543
136413,810
136414,868
136415,878
136416,252
136417,722
136418,2550
136419,213
136420,392
136421,684
136422,436
136423,1136
136424,389
136425,550
136426,1367
136427,919
136428,667
136429,1498
136430,5016
136431,583
136432,736
136433,1514
136434,440
136435,1221
136436,730
136437,1061
136438,1184
136439,1186
136440,400
136441,550
136442,506
136443,333
136444,783
136445,1851
136446,890
136447,395
136448,2892
136449,2788
136450,479
136451,613
136452,1040
136453,1652
136454,841
136455,698
136456,426
136457,466
136458,1714
136459,371
136460,457
136461,525
136462,589
136463,3010
136464,2082
136465,491
136466,379
136467,674
136468,662
136469,664
136470,658
136471,340
136472,928
136473,1178
136474,1122
136475,873
136476,515
136477,594
136478,1670
136479,3966
136480,4079
136481,539
136482,221
136483,696
136484,203
136485,514
136486,1165
136487,1232
136488,435
136489,2492
136490,2259
136491,594
136492,1549
136493,7811
136494,1471
136495,1020
136496,375
136497,1813
136498,1024
136499,2690
136500,346
136501,1168
136502,464
136503,3429
136504,2325
136505,700
136506,1715
136507,2742
136508,332
136509,569
136510,564
136511,1122
136512,1474
136513,1082
136514,1286
136515,1000
136516,687
136517,2349
136518,910
136519,981
136520,4045
136521,5581
136522,758
136523,693
136524,11252
136525,494
136526,2614
136527,523
136528,1873
136529,259
136530,178
136531,685
136532,1044
136533,1002
136534,947
136535,256
136536,579
136537,1862
136538,248
136539,2571
136540,811
136541,884
136542,561
136543,1115
136544,894
136545,1663
136546,641
136547,1455
136548,1306
136549,320
136550,2456
136551,1868
136552,383
136553,948
136554,947
136555,3478
136556,2346
136557,402
136558,9398
136559,246
136560,1165
136561,721
136562,305
136563,720
136564,611
136565,587
136566,719
136567,2258
136568,1438
136569,1036
136570,2121
136571,921
136572,447
136573,652
136574,186
136575,707
136576,466
136577,737
136578,810
136579,1124
136580,1875
136581,977
136582,228
136583,853
136584,334
136585,412
136586,907
136587,1051
136588,580
136589,331
136590,597
136591,501
136592,1652
136593,572
136594,429
136595,754
136596,1334
136597,410
136598,804
136599,385
136600,249
136601,760
136602,1904
136603,2553
136604,2184
136605,932
136606,160
136607,847
136608,412
136609,532
136610,2268
136611,238
136612,1988
136613,377
136614,279
136615,1000
136616,743
136617,578
136618,933
136619,1333
136620,678
136621,403
136622,1015
136623,432
136624,1273
136625,3247
136626,243
136627,1635
136628,330
136629,211
136630,636
136631,1262
136632,749
136633,1483
136634,536
136635,587
136636,1557
136637,520
136638,291
136639,426
136640,2832
136641,241
136642,449
136643,295
136644,334
136645,364
136646,593
136647,2777
136648,857
136649,832
136650,2042
136651,605
136652,591
136653,2338
136654,448
136655,634
136656,834
136657,247
136658,779
136659,284
136660,342
136661,234
136662,341
136663,359
136664,227
136665,2084
136666,584
136667,183
136668,404
136669,1008
136670,851
136671,276
136672,428
136673,482
136674,318
136675,997
136676,749
136677,551
136678,328
136679,272
136680,444
136681,787
136682,1392
136683,439
136684,165
136685,202
136686,1061
136687,891
136688,289
136689,222
136690,206
136691,862
136692,263
136693,324
136694,243
136695,1306
136696,1773
136697,328
136698,1590
136699,1168
136700,1895
136701,583
136702,596
136703,351
136704,368
136705,189
136706,225
136707,366
136708,3087
136709,805
136710,289
136711,6250
136712,482
136713,535
136714,638
136715,1201
136716,521
136717,230
136718,357
136719,280
136720,255
136721,581
136722,331
136723,1578
136724,192
136725,213
136726,444
136727,1311
136728,194
136729,1036
136730,518
136731,1445
136732,270
136733,223
136734,265
136735,691
136736,309
136737,473
136738,251
136739,1568
136740,771
136741,1029
136742,650
136743,557
136744,478
136745,471
136746,343
136747,220
136748,213
136749,519
136750,627
136751,787
136752,544
136753,575
136754,1236
136755,187
136756,746
136757,422
136758,1565
136759,194
136760,237
136761,377
136762,1381
136763,885
136764,1157
136765,803
136766,196
136767,238
136768,593
136769,1291
136770,2404
136771,273
136772,788
136773,445
136774,882
136775,1110
136776,405
136777,422
136778,627
136779,199
136780,327
136781,1207
136782,505
136783,749
136784,827
136785,1064
136786,1330
136787,838
136788,203
136789,406
136790,255
136791,634
136792,808
136793,690
136794,851
136795,474
136796,1444
136797,824
136798,661
136799,362
136800,1366
136801,1862
136802,628
136803,195
136804,175
136805,1209
136806,714
136807,1884
136808,471
136809,705
136810,456
136811,1071
136812,508
136813,473
136814,435
136815,368
136816,600
136817,294
136818,483
136819,1450
136820,826
136821,357
136822,455
136823,259
136824,552
136825,885
136826,902
136827,1251
136828,1307
136829,324
136830,1243
136831,1263
136832,284
136833,281
136834,271
136835,396
136836,363
136837,3856
136838,1540
136839,1637
136840,590
136841,220
136842,761
136843,191
136844,634
136845,584
136846,485
136847,696
136848,273
136849,769
136850,482
136851,1617
136852,1224
136853,1054
136854,635
136855,711
136856,1028
136857,932
136858,688
136859,392
136860,447
136861,925
136862,1956
136863,640
136864,279
136865,1416
136866,752
136867,726
136868,616
136869,386
136870,2571
136871,4059
136872,1302
136873,1679
136874,352
136875,250
136876,1353
136877,235
136878,674
136879,215
136880,265
136881,946
136882,234
136883,619
136884,1054
136885,218
136886,889
136887,831
136888,285
136889,260
136890,1083
136891,431
136892,839
136893,339
136894,318
136895,532
136896,605
136897,2901
136898,1790
136899,290
136900,888
136901,609
136902,209
136903,576
136904,604
136905,2681
136906,905
136907,421
136908,1094
136909,2065
136910,1245
136911,343
136912,332
136913,572
136914,489
136915,743
136916,583
136917,245
136918,412
136919,353
136920,522
136921,421
136922,1395
136923,829
136924,460
136925,513
136926,1017
136927,785
136928,384
136929,225
136930,731
136931,620
136932,632
136933,511
136934,854
136935,538
136936,512
136937,761
136938,178
136939,646
136940,633
136941,230
136942,208
136943,1224
136944,525
136945,523
136946,270
136947,628
136948,373
136949,778
136950,309
136951,1510
136952,189
136953,524
136954,524
136955,1284
136956,680
136957,551
136958,313
136959,633
136960,335
136961,617
136962,245
136963,198
136964,664
136965,233
136966,1324
136967,301
136968,862
136969,302
136970,730
136971,345
136972,276
136973,786
136974,177
136975,530
136976,511
136977,408
136978,284
136979,370
136980,218
136981,294
136982,1016
136983,791
136984,293
136985,892
136986,788
136987,1868
136988,1002
136989,2404
136990,252
136991,1420
136992,230
136993,788
136994,759
136995,1231
136996,699
136997,697
136998,507
136999,1361
137000,249
137001,278
137002,581
137003,1436
137004,872
137005,571
137006,745
137007,2477
137008,248
137009,1054
137010,840
137011,748
137012,1539
137013,1004
137014,646
137015,508
137016,1107
137017,256
137018,462
137019,230
137020,3590
137021,203
137022,973
137023,168
137024,977
137025,558
137026,306
137027,666
137028,590
137029,1503
137030,379
137031,648
137032,1245
137033,1126
137034,1789
137035,665
137036,214
137037,290
137038,419
137039,212
137040,703
137041,255
137042,1228
137043,1259
137044,804
137045,857
137046,895
137047,727
137048,913
137049,1383
137050,463
137051,912
137052,762
137053,2060
137054,1371
137055,811
137056,884
137057,612
137058,423
137059,649
137060,1200
137061,264
137062,253
137063,465
137064,604
137065,1008
137066,1027
137067,507
137068,816
137069,212
137070,739
137071,681
137072,949
137073,447
137074,1096
137075,2514
137076,1210
137077,321
137078,635
137079,1813
137080,1395
137081,354
137082,564
137083,979
137084,784
137085,273
137086,165
137087,693
137088,735
137089,263
137090,509
137091,237
137092,1257
137093,350
137094,1198
137095,2278
137096,1082
137097,698
137098,681
137099,3374
137100,1096
137101,999
137102,792
137103,507
137104,399
137105,230
137106,435
